time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.3985e-08	9.594e-08	120995.086884	12.6065	1040460.53028
1	9.594e-08	2.10446e-07	2212861.62214	1547.9	2127059.28992
2	2.10446e-07	3.4711e-07	435088.192195	1702740.0	222611.971562
3	3.4711e-07	5.1022e-07	54155.3307736	618065.0	113.582783563
4	5.1022e-07	7.04894e-07	42.0390642604	12.6064	13.4466
5	7.04894e-07	9.3724e-07	20.438418901	12.6064	13.4466
6	9.3724e-07	1.21455e-06	20.4372	12.6064	13.4466
7	1.21455e-06	1.54552e-06	20.4372	12.6064	13.4466
8	1.54552e-06	1.94054e-06	20.4372	12.6064	13.4466
9	1.94054e-06	2.412e-06	20.4372	12.6064	13.4466
10	2.412e-06	2.97469e-06	20.4372	12.6064	13.4466
11	2.97469e-06	3.64627e-06	20.4372	12.6064	13.4466
12	3.64627e-06	4.44781e-06	20.4372	12.6064	13.4466
13	4.44781e-06	5.40446e-06	46.094730449	12.6064	29.6034236694
14	5.40446e-06	6.54623e-06	121.353023474	12.6064	100.757054069
15	6.54623e-06	7.90895e-06	493.635289495	12.6064	314.724720418
16	7.90895e-06	9.53537e-06	1717.33423274	12.6064	1480.72061158
17	9.53537e-06	1.14765e-05	2932.65538971	12.6064	2131.48477182
18	1.14765e-05	1.37933e-05	7614.69404308	294.423	5793.55756974
19	1.37933e-05	1.65584e-05	9439.88916898	294.423	7017.00543174
20	1.65584e-05	1.98587e-05	16687.7674214	2285.81	11166.2261464
21	1.98587e-05	2.37975e-05	18695.5655012	2285.81	12772.7691688
22	2.37975e-05	2.84986e-05	24529.8344407	8020.13	15319.9765721
23	2.84986e-05	3.41093e-05	26272.7056278	8020.13	16712.487723
24	3.41093e-05	4.08059e-05	27985.5967778	15558.7	17615.5091408
25	4.08059e-05	4.87983e-05	28654.128013	15558.7	18379.4
26	4.87983e-05	5.83373e-05	26157.5800625	19755.6	17824.4582829
27	5.83373e-05	6.97223e-05	24552.6	19755.6	17063.8334542
28	6.97223e-05	8.33104e-05	21542.071004	18365.7	16030.5738283
29	8.33104e-05	9.95279e-05	18441.7	18365.7	13834.2861392
30	9.95279e-05	0.000118884	16964.2885074	13915.9	13055.2764585
31	0.000118884	0.000141985	13862.6527568	13915.9	10782.5329072
32	0.000141985	0.000169557	11927.0257688	9742.71	10278.9315623
33	0.000169557	0.000202465	10152.1693437	9742.71	8672.35299882
34	0.000202465	0.00024174	8553.05757755	7256.76	7398.715614
35	0.00024174	0.000288616	7231.29954829	5793.5	6194.64607982
36	0.000288616	0.000344563	6296.04536787	4414.3	5177.67890879
37	0.000344563	0.000411336	5919.77931533	3309.96	4338.80980649
38	0.000411336	0.000491031	6866.59719227	2560.65	3731.06792952
39	0.000491031	0.000586147	13497.5032381	2167.18	3426.74949431
40	0.000586147	0.00069967	14615.0985362	2169.59	3621.74177508
41	0.00069967	0.000835161	12569.8717661	2890.52	5537.70138054
42	0.000835161	0.000996872	10128.8631901	7861.58	5.09160321657e+79
43	0.000996872	0.003987488	1251.48046309	3.37456e+75	8.59386429565e+80
