time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.459525e-08	9.8381e-08	294.752436869	12.2936	14411.9664065
1	9.8381e-08	2.158e-07	26277.3044007	181.043	1077374.30219
2	2.158e-07	3.55941e-07	350697.468749	90179.2	1651825.83378
3	3.55941e-07	5.23201e-07	537506.32992	1877690.0	9076.64394977
4	5.23201e-07	7.22828e-07	681799.306251	48351.4	1048.51525243
5	7.22828e-07	9.61085e-07	249044.214876	48351.4	14.7985
6	9.61085e-07	1.24545e-06	6127.01251713	12.2936	14.7985
7	1.24545e-06	1.58484e-06	1094.04148088	12.2936	14.7985
8	1.58484e-06	1.98991e-06	16.1508	12.2936	14.7985
9	1.98991e-06	2.47336e-06	16.1508	12.2936	14.7985
10	2.47336e-06	3.05037e-06	16.1508	12.2936	14.7985
11	3.05037e-06	3.73904e-06	16.1508	12.2936	14.7985
12	3.73904e-06	4.56097e-06	16.1508	12.2936	14.8356842935
13	4.56097e-06	5.54196e-06	16.1508	12.2936	16.0206801432
14	5.54196e-06	6.71278e-06	30.8946314896	12.2936	21.5881253072
15	6.71278e-06	8.11017e-06	89.8885369458	12.2936	274.323040306
16	8.11017e-06	9.77797e-06	284.359529173	12.2936	437.154057788
17	9.77797e-06	1.17685e-05	1237.03532875	12.2936	1988.43237867
18	1.17685e-05	1.41443e-05	1806.42141035	151.898	3238.19
19	1.41443e-05	1.69797e-05	4814.78712147	151.898	6730.60719596
20	1.69797e-05	2.03639e-05	5856.94256804	1607.23	10829.9845947
21	2.03639e-05	2.4403e-05	10073.1487524	1607.23	14410.9082755
22	2.4403e-05	2.92236e-05	11694.0435278	7636.62	20597.0366958
23	2.92236e-05	3.49772e-05	17215.5658656	7636.62	22186.2137699
24	3.49772e-05	4.18441e-05	19970.5850557	18961.8	25878.8333719
25	4.18441e-05	5.00398e-05	24359.9663384	18961.8	25533.9673474
26	5.00398e-05	5.98215e-05	27650.9	24870.4	23179.8769747
27	5.98215e-05	7.14961e-05	26462.5379129	24870.4	22141.1252607
28	7.14961e-05	8.543e-05	25019.1822932	18816.0	17383.2945877
29	8.543e-05	0.00010206	22923.7206954	18816.0	16053.4098708
30	0.00010206	0.000121908	18905.9130167	13277.9	12308.8215389
31	0.000121908	0.000145598	17744.1175081	13277.9	10960.3287054
32	0.000145598	0.000173871	14098.1174813	9527.94	8969.29015667
33	0.000173871	0.000207616	11149.8801759	9527.94	6915.96493299
34	0.000207616	0.00024789	8608.07228274	6582.12	5451.15461911
35	0.00024789	0.000295959	6683.0844558	4827.55	4213.19423012
36	0.000295959	0.000353329	5360.14783179	3408.67	3259.98352312
37	0.000353329	0.000421801	4544.28453103	2416.19	2605.90379244
38	0.000421801	0.000503523	4196.38844668	1809.3	2262.19531791
39	0.000503523	0.00060106	4468.7377348	1519.14	2315.99208635
40	0.00060106	0.000717471	6870.23839507	1529.59	3485.89952132
41	0.000717471	0.00085641	7870.28241552	2012.32	1.09173740199e+65
42	0.00085641	0.00102223	6831.45714567	4476.27	7.19537949059e+65
43	0.00102223	0.00408892	1245.44719337	4.43399e+71	4.73071290171e+66
