time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.623275e-08	1.04931e-07	1590.21240775	11.5268	8822.00088491
1	1.04931e-07	2.30167e-07	158242.776851	316.333	1036165.16306
2	2.30167e-07	3.79638e-07	1219934.1219	270380.0	1561412.46441
3	3.79638e-07	5.58033e-07	867804.125341	1912030.0	17463.812227
4	5.58033e-07	7.7095e-07	18739.3895603	48.6354	254.838847572
5	7.7095e-07	1.02507e-06	3606.74746433	48.6354	12.4976
6	1.02507e-06	1.32836e-06	16.1467791883	11.5262	12.4976
7	1.32836e-06	1.69035e-06	16.146704397	11.5262	12.4976
8	1.69035e-06	2.12239e-06	16.1467	11.5262	12.4976
9	2.12239e-06	2.63803e-06	16.1467	11.5262	12.4976
10	2.63803e-06	3.25345e-06	16.1467	11.5262	12.4976
11	3.25345e-06	3.98796e-06	16.1467	11.5262	12.4976
12	3.98796e-06	4.86461e-06	16.1467	11.5262	12.4976
13	4.86461e-06	5.91091e-06	16.1467	11.5262	18.574624459
14	5.91091e-06	7.15968e-06	30.5071847998	11.5262	38.576929079
15	7.15968e-06	8.6501e-06	48.9407840719	11.5262	153.928993795
16	8.6501e-06	1.04289e-05	495.743108997	11.5262	623.831986571
17	1.04289e-05	1.2552e-05	1203.73062251	11.5262	1090.96980383
18	1.2552e-05	1.50859e-05	2625.30398963	166.059	3439.94024973
19	1.50859e-05	1.81101e-05	5601.67307265	166.059	4399.84286675
20	1.81101e-05	2.17196e-05	7145.33918248	1951.95	9095.05253299
21	2.17196e-05	2.60276e-05	11350.6300134	1951.95	10669.8449888
22	2.60276e-05	3.11692e-05	13022.6389451	8665.15	15475.5610746
23	3.11692e-05	3.73057e-05	18837.6079942	8665.15	17463.4374223
24	3.73057e-05	4.46298e-05	20264.6134804	19085.4	19397.3935569
25	4.46298e-05	5.33712e-05	24520.9973037	19085.4	20590.4
26	5.33712e-05	6.38041e-05	25401.3447873	22432.0	19179.5010912
27	6.38041e-05	7.6256e-05	24306.0100785	22432.0	17793.8
28	7.6256e-05	9.11174e-05	23808.2958802	16809.9	16041.2758188
29	9.11174e-05	0.000108855	20457.3913143	16809.9	13260.5845207
30	0.000108855	0.000130024	18605.3145649	11169.2	12123.0597827
31	0.000130024	0.000155291	15949.6487478	11169.2	9431.54535367
32	0.000155291	0.000185447	12041.8476055	7287.66	8805.69507877
33	0.000185447	0.000221438	9161.62204067	7287.66	6813.67216744
34	0.000221438	0.000264394	6876.28887398	5124.04	5482.31428631
35	0.000264394	0.000315662	5254.70315821	4030.47	4382.11915094
36	0.000315662	0.000376852	4205.60681468	3098.51	3455.22712087
37	0.000376852	0.000449882	3688.4545268	2372.91	2727.36850201
38	0.000449882	0.000537045	3799.02256305	1886.1	2206.81332618
39	0.000537045	0.000641075	7220.9885209	1648.87	1918.80041341
40	0.000641075	0.000765237	23105.7930766	1701.27	1969.30398298
41	0.000765237	0.000913425	23823.6528386	2312.68	2955.82614557
42	0.000913425	0.00109029	20300.5232046	12916.0	1.66058890755e+62
43	0.00109029	0.00436116	3306.29291471	0.417042	2.33160294661e+63
