time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.6571e-08	1.06284e-07	2842.21673479	11.3795	1156871.76371
1	1.06284e-07	2.33134e-07	196560.083015	11.3797	1950174.67673
2	2.33134e-07	3.84532e-07	1099993.7251	12808.5	54028.9991957
3	3.84532e-07	5.65228e-07	698639.487543	1912060.0	13.6103
4	5.65228e-07	7.8089e-07	104716.610571	78897.6	13.6103
5	7.8089e-07	1.03829e-06	14552.1724911	78897.6	13.6103
6	1.03829e-06	1.34549e-06	379.090367565	11.3795	13.6103
7	1.34549e-06	1.71215e-06	23.6475106599	11.3795	13.6103
8	1.71215e-06	2.14975e-06	16.4084	11.3795	13.6103
9	2.14975e-06	2.67204e-06	16.4084	11.3795	13.6103
10	2.67204e-06	3.2954e-06	16.4084	11.3795	13.6103
11	3.2954e-06	4.03938e-06	16.4084	11.3795	13.6103
12	4.03938e-06	4.92734e-06	16.4084	11.3795	14.8539999514
13	4.92734e-06	5.98712e-06	17.5892055428	11.3795	69.0199206876
14	5.98712e-06	7.25199e-06	156.636612745	11.3795	110.460165826
15	7.25199e-06	8.76163e-06	258.728780278	11.3795	1014.33182555
16	8.76163e-06	1.05634e-05	1549.10962103	11.3795	1633.19318799
17	1.05634e-05	1.27138e-05	2712.5	11.3795	4247.47386027
18	1.27138e-05	1.52804e-05	5801.44860771	156.849	6645.04
19	1.52804e-05	1.83437e-05	9634.58866867	156.849	9170.85602259
20	1.83437e-05	2.19997e-05	12245.2553003	1786.48	12541.3000549
21	2.19997e-05	2.63632e-05	16804.0520641	1786.48	13875.6361548
22	2.63632e-05	3.15711e-05	18321.4563996	6833.48	16422.9241307
23	3.15711e-05	3.77868e-05	21895.4103138	6833.48	16942.168467
24	3.77868e-05	4.52053e-05	22688.5634464	14535.8	18182.2598949
25	4.52053e-05	5.40593e-05	24859.0942931	14535.8	18109.3374174
26	5.40593e-05	6.46268e-05	24829.6020234	19304.8	17332.4545915
27	6.46268e-05	7.72392e-05	23023.1329249	19304.8	16911.9945323
28	7.72392e-05	9.22923e-05	22311.3801143	17911.2	14630.8043171
29	9.22923e-05	0.000110258	18554.8698389	17911.2	13929.9584788
30	0.000110258	0.000131701	17231.5010294	14481.8	11826.8277665
31	0.000131701	0.000157293	14527.6961408	14481.8	10989.6061751
32	0.000157293	0.000187838	11587.4343943	10931.4	9791.71664911
33	0.000187838	0.000224293	9248.56566587	10931.4	8360.61808114
34	0.000224293	0.000267803	7206.96138169	7847.59	7174.34143607
35	0.000267803	0.000319732	5608.57697392	5978.32	6039.69835647
36	0.000319732	0.000381711	4505.6553614	4476.24	5071.1046203
37	0.000381711	0.000455683	3877.36045642	3424.05	4353.75988182
38	0.000455683	0.00054397	3764.07303803	2785.39	3976.34464713
39	0.00054397	0.000649341	6580.70578998	2528.78	4256.09094465
40	0.000649341	0.000775103	14882.2166981	2702.86	11382.2028849
41	0.000775103	0.000925202	14085.7841415	3752.68	36051.6362999
42	0.000925202	0.00110435	11897.5153526	14819.3	35327.0958868
43	0.00110435	0.0044174	1862.36326118	22.8466	7523.66555621
